epoch,phase,lr,train_loss,train_acc,synth_val_loss,synth_val_acc,real_val_loss,real_val_acc,epoch_time_s,real_val_acc_wP,real_val_acc_wR,real_val_acc_wN,real_val_acc_wB,real_val_acc_wQ,real_val_acc_wK,real_val_acc_bP,real_val_acc_bR,real_val_acc_bN,real_val_acc_bB,real_val_acc_bQ,real_val_acc_bK,real_val_acc_empty
12,B,0.0001,0.08863704461292955,0.9753773219814241,0.39984287039127225,0.8797998366013072,0.266639320416884,0.9264204545454545,117.68409850401804,0.9769230769230769,0.9354838709677419,0.5121951219512195,0.7636363636363637,0.36363636363636365,0.9454545454545454,0.961340206185567,0.8363636363636363,0.9512195121951219,0.5151515151515151,0.14545454545454545,0.9090909090909091,0.9984583761562179
13,B,0.0001,0.08072828166417478,0.9776025541795665,0.39668039186230675,0.8821486928104575,0.26970780491828916,0.9275568181818182,117.91718613589182,0.9743589743589743,0.946236559139785,0.5,0.7909090909090909,0.36363636363636365,0.9454545454545454,0.9587628865979382,0.8454545454545455,0.9634146341463414,0.5252525252525253,0.14545454545454545,0.9090909090909091,0.9984583761562179
14,B,0.0001,0.07242901582305461,0.9813273993808049,0.4293225034584407,0.876123366013072,0.26187930730256165,0.9303977272727273,117.67683078115806,0.9769230769230769,0.9354838709677419,0.524390243902439,0.8181818181818182,0.45454545454545453,0.9454545454545454,0.9561855670103093,0.8727272727272727,0.9634146341463414,0.5050505050505051,0.14545454545454545,0.9090909090909091,0.9984583761562179
15,B,0.0001,0.07130106717301965,0.9810371517027864,0.43732406659161344,0.8783190359477124,0.2557632117108865,0.9315340909090909,117.66382900532335,0.9794871794871794,0.9247311827956989,0.524390243902439,0.8272727272727273,0.43636363636363634,0.9636363636363636,0.9587628865979382,0.8727272727272727,0.9512195121951219,0.5353535353535354,0.14545454545454545,0.9090909090909091,0.9984583761562179
16,B,0.0001,0.06620241812467806,0.982391640866873,0.46228756249145747,0.8719362745098039,0.2518453220074827,0.9318181818181818,117.80068826815113,0.9794871794871794,0.989247311827957,0.524390243902439,0.8,0.38181818181818183,0.9454545454545454,0.961340206185567,0.8727272727272727,0.9512195121951219,0.5454545454545454,0.14545454545454545,0.9090909090909091,0.9984583761562179
17,B,0.0001,0.060629641073510834,0.9836977554179567,0.44732918568393765,0.8739787581699346,0.24860532067038796,0.9321022727272728,117.68887727707624,0.9794871794871794,0.978494623655914,0.5121951219512195,0.8181818181818182,0.4727272727272727,0.9454545454545454,0.9587628865979382,0.8272727272727273,0.9512195121951219,0.5656565656565656,0.14545454545454545,0.9090909090909091,0.9984583761562179
18,B,0.0001,0.057686770193555593,0.9842298761609907,0.44607601465742575,0.8777573529411765,0.2395280834626068,0.9349431818181818,117.72400483395904,0.9794871794871794,0.989247311827957,0.5365853658536586,0.8363636363636363,0.4727272727272727,0.9818181818181818,0.9587628865979382,0.8636363636363636,0.9512195121951219,0.5555555555555556,0.14545454545454545,0.9090909090909091,0.9984583761562179
19,B,0.0001,0.05524660753743613,0.9847136222910217,0.449402596606733,0.8781658496732027,0.24041218649257312,0.9323863636363636,117.83290617121384,0.982051282051282,0.9354838709677419,0.4878048780487805,0.8363636363636363,0.43636363636363634,0.9272727272727272,0.9587628865979382,0.8636363636363636,0.9512195121951219,0.5858585858585859,0.16363636363636364,0.9090909090909091,0.9984583761562179
20,B,0.0001,0.05141116301860695,0.9866002321981424,0.46656059790280907,0.8712724673202614,0.23355992991815913,0.9357954545454545,118.31598732201383,0.9794871794871794,0.9354838709677419,0.573170731707317,0.8545454545454545,0.509090909090909,0.9636363636363636,0.961340206185567,0.8636363636363636,0.9512195121951219,0.5656565656565656,0.14545454545454545,0.9090909090909091,0.9984583761562179
21,B,0.0001,0.04812172037656001,0.987857972136223,0.45971838229037576,0.878625408496732,0.23347633616490798,0.9340909090909091,117.9899557637982,0.9794871794871794,0.9354838709677419,0.5365853658536586,0.8272727272727273,0.45454545454545453,0.9636363636363636,0.961340206185567,0.8636363636363636,0.9634146341463414,0.5858585858585859,0.14545454545454545,0.9090909090909091,0.9984583761562179
22,B,0.0001,0.045467523816142566,0.9879063467492261,0.482382636979904,0.8727532679738562,0.23938779560002413,0.93125,117.79675386380404,0.9794871794871794,0.9247311827956989,0.5,0.8363636363636363,0.41818181818181815,0.9272727272727272,0.961340206185567,0.8636363636363636,0.9512195121951219,0.5656565656565656,0.14545454545454545,0.9090909090909091,0.9984583761562179
23,B,0.0001,0.043314631160452456,0.9893092105263158,0.48192427779724395,0.8726000816993464,0.24521086703647266,0.9306818181818182,118.03218783484772,0.982051282051282,0.8924731182795699,0.4878048780487805,0.8545454545454545,0.38181818181818183,0.9272727272727272,0.961340206185567,0.8363636363636363,0.9512195121951219,0.6060606060606061,0.14545454545454545,0.9090909090909091,0.9984583761562179
24,B,0.0001,0.044106735902674055,0.9887287151702786,0.4785568241784775,0.872140522875817,0.2315137312493541,0.9363636363636364,117.82974831899628,0.9794871794871794,0.978494623655914,0.524390243902439,0.8363636363636363,0.5454545454545454,0.9636363636363636,0.961340206185567,0.8727272727272727,0.9634146341463414,0.5656565656565656,0.14545454545454545,0.9090909090909091,0.9984583761562179
25,B,0.0001,0.039613468671252164,0.9895510835913313,0.4947005898442144,0.8727022058823529,0.2315563725476915,0.9352272727272727,117.98479098081589,0.982051282051282,0.946236559139785,0.5121951219512195,0.8272727272727273,0.4727272727272727,0.9454545454545454,0.9690721649484536,0.8545454545454545,0.9634146341463414,0.6060606060606061,0.14545454545454545,0.9090909090909091,0.9984583761562179
26,B,0.0001,0.037219445298976576,0.9905185758513931,0.48080943515098173,0.8716809640522876,0.22933074574578893,0.9369318181818181,117.99510832130909,0.982051282051282,0.978494623655914,0.524390243902439,0.8454545454545455,0.6181818181818182,0.9090909090909091,0.961340206185567,0.8363636363636363,0.9512195121951219,0.6060606060606061,0.14545454545454545,0.9090909090909091,0.9984583761562179
27,B,0.0001,0.03634939397088376,0.9907604489164087,0.5147514987517806,0.868515114379085,0.23041789416562428,0.9349431818181818,117.77376969903708,0.982051282051282,0.978494623655914,0.5121951219512195,0.8454545454545455,0.509090909090909,0.9454545454545454,0.9587628865979382,0.8181818181818182,0.9512195121951219,0.6161616161616161,0.14545454545454545,0.9090909090909091,0.9984583761562179
28,B,0.0001,0.03328432299805107,0.9913409442724458,0.5039722792365972,0.873876633986928,0.22696273238821463,0.9383522727272727,117.88375353021547,0.982051282051282,0.978494623655914,0.5121951219512195,0.8636363636363636,0.5818181818181818,0.9090909090909091,0.9716494845360825,0.8545454545454545,0.9634146341463414,0.5959595959595959,0.14545454545454545,0.9090909090909091,0.9984583761562179
29,B,0.0001,0.03351416236695029,0.9915828173374613,0.49944086728337544,0.8729575163398693,0.23444553539156915,0.9363636363636364,117.78788714390248,0.982051282051282,0.978494623655914,0.5121951219512195,0.8636363636363636,0.45454545454545453,0.9090909090909091,0.9690721649484536,0.8545454545454545,0.9634146341463414,0.5959595959595959,0.14545454545454545,0.9272727272727272,0.9984583761562179
30,B,0.0001,0.030965010471924587,0.9922116873065016,0.5247274543237842,0.8702512254901961,0.23031301471320065,0.9386363636363636,117.9462120719254,0.9846153846153847,0.978494623655914,0.5121951219512195,0.8545454545454545,0.6181818181818182,0.9272727272727272,0.9664948453608248,0.8363636363636363,0.9634146341463414,0.6161616161616161,0.14545454545454545,0.9090909090909091,0.9984583761562179
