epoch,phase,lr,train_loss,train_acc,synth_val_loss,synth_val_acc,real_val_loss,real_val_acc,epoch_time_s,real_val_acc_wP,real_val_acc_wR,real_val_acc_wN,real_val_acc_wB,real_val_acc_wQ,real_val_acc_wK,real_val_acc_bP,real_val_acc_bR,real_val_acc_bN,real_val_acc_bB,real_val_acc_bQ,real_val_acc_bK,real_val_acc_empty
1,A,0.001,2.5958464622497557,0.484375,0.04073122171803037,0.9873366013071896,1.8743217208168723,0.6252840909090909,102.28381294291466,0.17692307692307693,0.40860215053763443,0.0,0.21818181818181817,0.12727272727272726,0.0,0.3711340206185567,0.42727272727272725,0.06097560975609756,0.09090909090909091,0.7090909090909091,0.0,0.9347379239465571
2,A,0.001,1.5048902988433839,0.7171875,0.33866113327516645,0.8895526960784313,1.985643837668679,0.6298295454545455,110.36056028516032,0.2282051282051282,0.34408602150537637,0.0,0.10909090909090909,0.0,0.0,0.2603092783505155,0.17272727272727273,0.0,0.030303030303030304,0.6545454545454545,0.0,0.9892086330935251
3,A,0.001,1.5076637327671052,0.7453125,0.27917034693938847,0.9215175653594772,1.6997110334309664,0.6542613636363637,101.81252167606726,0.4794871794871795,0.3763440860215054,0.0,0.16363636363636364,0.10909090909090909,0.0,0.47680412371134023,0.37272727272727274,0.024390243902439025,0.050505050505050504,0.7090909090909091,0.0,0.9172661870503597
4,A,0.001,1.342499738931656,0.734375,0.27841555082476604,0.9213643790849673,1.628080795027993,0.649715909090909,102.04868204891682,0.5256410256410257,0.3763440860215054,0.0,0.22727272727272727,0.05454545454545454,0.0,0.5412371134020618,0.41818181818181815,0.06097560975609756,0.030303030303030304,0.6909090909090909,0.0,0.8823227132579651
5,A,0.001,1.2856202840805053,0.746875,0.36209594336600087,0.8856209150326797,1.561128102649342,0.665625,102.26428590901196,0.4846153846153846,0.3978494623655914,0.0,0.24545454545454545,0.05454545454545454,0.0,0.4587628865979381,0.5,0.07317073170731707,0.030303030303030304,0.6545454545454545,0.0,0.9295991778006166
6,B,0.0001,1.1420955300331115,0.765625,0.39397164420803,0.8755106209150327,1.5311103788289158,0.6738636363636363,101.32358383201063,0.5205128205128206,0.3870967741935484,0.0,0.21818181818181817,0.03636363636363636,0.0,0.4484536082474227,0.4818181818181818,0.07317073170731707,0.06060606060606061,0.6909090909090909,0.0,0.9403905447070915
7,B,0.0001,1.0599582850933076,0.7625,0.4019674113129868,0.8726000816993464,1.446295760978352,0.6926136363636364,109.92798480717465,0.558974358974359,0.44086021505376344,0.0,0.3181818181818182,0.0,0.0,0.48195876288659795,0.4909090909090909,0.07317073170731707,0.06060606060606061,0.6909090909090909,0.0,0.9522096608427544
8,B,0.0001,0.9299133598804474,0.778125,0.3657235413716704,0.8845996732026143,1.3620867989280008,0.7014204545454545,101.22971703112125,0.5897435897435898,0.5053763440860215,0.0,0.36363636363636365,0.0,0.0,0.5128865979381443,0.5,0.08536585365853659,0.06060606060606061,0.6909090909090909,0.0,0.9491264131551901
9,B,0.0001,0.854136610031128,0.7828125,0.3563390636049649,0.8907781862745098,1.2886733943765813,0.7144886363636364,101.87303939089179,0.6461538461538462,0.5053763440860215,0.0,0.37272727272727274,0.0,0.0,0.5283505154639175,0.5272727272727272,0.10975609756097561,0.06060606060606061,0.6909090909090909,0.0,0.9552929085303186
10,B,0.0001,0.808516925573349,0.79375,0.3424966149275599,0.8960375816993464,1.2320246187123385,0.7224431818181818,101.49587357603014,0.6564102564102564,0.5591397849462365,0.0,0.41818181818181815,0.0,0.0,0.5541237113402062,0.6272727272727273,0.13414634146341464,0.06060606060606061,0.6909090909090909,0.0,0.9506680369989723
11,B,0.0001,0.7052396416664124,0.8125,0.3351141932523913,0.8982843137254902,1.1853593988852067,0.7289772727272728,101.7218840830028,0.6717948717948717,0.5698924731182796,0.0,0.42727272727272725,0.0,0.0,0.5644329896907216,0.6272727272727273,0.10975609756097561,0.0707070707070707,0.6909090909090909,0.0,0.9568345323741008
12,B,0.0001,0.6549889922142029,0.825,0.3195709421244614,0.9036968954248366,1.1562168749895962,0.7332386363636364,101.89403399406001,0.6820512820512821,0.5698924731182796,0.0,0.4636363636363636,0.0,0.0,0.5824742268041238,0.6636363636363637,0.12195121951219512,0.09090909090909091,0.6909090909090909,0.0,0.9532374100719424
13,B,0.0001,0.6022195905447006,0.8421875,0.31155501978678835,0.9081903594771242,1.1372685464945707,0.7346590909090909,110.15399021701887,0.6820512820512821,0.5483870967741935,0.0,0.4818181818181818,0.0,0.0,0.595360824742268,0.7090909090909091,0.12195121951219512,0.10101010101010101,0.7090909090909091,0.0,0.9496402877697842
14,B,0.0001,0.5250758856534958,0.8359375,0.3086907007287141,0.9072712418300654,1.1012386376207526,0.7383522727272728,102.06278014997952,0.7,0.5483870967741935,0.0,0.4727272727272727,0.0,0.0,0.595360824742268,0.7,0.15853658536585366,0.1111111111111111,0.7090909090909091,0.0,0.9516957862281603
