epoch,phase,lr,train_loss,train_acc,synth_val_loss,synth_val_acc,real_val_loss,real_val_acc,epoch_time_s,real_val_acc_wP,real_val_acc_wR,real_val_acc_wN,real_val_acc_wB,real_val_acc_wQ,real_val_acc_wK,real_val_acc_bP,real_val_acc_bR,real_val_acc_bN,real_val_acc_bB,real_val_acc_bQ,real_val_acc_bK,real_val_acc_empty
1,A,0.001,0.7703656848093304,0.8313660990712074,0.2818242563482593,0.8845996732026143,0.7835784939202395,0.7738636363636363,230.11710677994415,0.7666666666666667,0.5591397849462365,0.15853658536585366,0.15454545454545454,0.0,0.10909090909090909,0.8608247422680413,0.6363636363636364,0.024390243902439025,0.23232323232323232,0.36363636363636365,0.5272727272727272,0.9552929085303186
2,A,0.001,0.4129747374000564,0.8848684210526315,0.29994338879885235,0.8772977941176471,0.6124919782985341,0.8153409090909091,148.51337286201306,0.8538461538461538,0.7419354838709677,0.14634146341463414,0.20909090909090908,0.0,0.509090909090909,0.8943298969072165,0.5727272727272728,0.21951219512195122,0.3333333333333333,0.3090909090909091,0.8363636363636363,0.9665981500513875
3,A,0.001,0.33378889418607893,0.9022832817337462,0.347988081158571,0.8625408496732027,0.5596817032857375,0.8392045454545455,147.03462519706227,0.8717948717948718,0.9032258064516129,0.3780487804878049,0.2909090909090909,0.01818181818181818,0.7272727272727273,0.8814432989690721,0.7181818181818181,0.4878048780487805,0.32323232323232326,0.03636363636363636,0.9272727272727272,0.9660842754367934
4,A,0.001,0.29852381994480687,0.9105553405572755,0.4346118079486236,0.8357843137254902,0.5306783150542866,0.846875,146.91751183592714,0.8717948717948718,0.8494623655913979,0.43902439024390244,0.23636363636363636,0.0,0.9454545454545454,0.8582474226804123,0.7272727272727273,0.6463414634146342,0.2828282828282828,0.09090909090909091,0.9272727272727272,0.9753340184994861
5,A,0.001,0.27805746203697873,0.9171826625386997,0.40614403796449206,0.8464052287581699,0.5222928063435988,0.8460227272727273,149.09368677297607,0.8769230769230769,0.9247311827956989,0.47560975609756095,0.35454545454545455,0.07272727272727272,0.9272727272727272,0.8350515463917526,0.6181818181818182,0.6097560975609756,0.3939393939393939,0.01818181818181818,0.8909090909090909,0.9691675231243576
6,B,0.0001,0.22293337945460165,0.9343556501547987,0.3753840856594977,0.8672385620915033,0.38375000601465054,0.8917613636363636,147.9222826010082,0.9333333333333333,0.978494623655914,0.4268292682926829,0.44545454545454544,0.2545454545454545,0.9454545454545454,0.9252577319587629,0.8545454545454545,0.7804878048780488,0.36363636363636365,0.07272727272727272,0.9090909090909091,0.9902363823227133
7,B,0.0001,0.16879289194756986,0.9527380030959752,0.3526361633359996,0.8777062908496732,0.34486774124882436,0.9028409090909091,147.6519766820129,0.9487179487179487,0.9247311827956989,0.47560975609756095,0.5272727272727272,0.32727272727272727,0.9636363636363636,0.9149484536082474,0.8272727272727273,0.8414634146341463,0.45454545454545453,0.09090909090909091,0.9272727272727272,0.9958890030832477
8,B,0.0001,0.14305144988415597,0.9598490712074303,0.37156829223328947,0.8750510620915033,0.3170508735559203,0.9139204545454546,147.97203579801135,0.958974358974359,0.978494623655914,0.4878048780487805,0.6272727272727273,0.36363636363636365,0.9454545454545454,0.9278350515463918,0.8272727272727273,0.9390243902439024,0.45454545454545453,0.09090909090909091,0.9090909090909091,0.9984583761562179
9,B,0.0001,0.12387631372793724,0.9658958978328174,0.37124189013749165,0.881689133986928,0.30545458075675097,0.9173295454545455,149.09603304904886,0.9641025641025641,0.9247311827956989,0.4878048780487805,0.6272727272727273,0.32727272727272727,0.9818181818181818,0.9510309278350515,0.8545454545454545,0.9146341463414634,0.47474747474747475,0.14545454545454545,0.9090909090909091,0.9984583761562179
10,B,0.0001,0.10659668928779223,0.9710719814241486,0.34463000772338287,0.8878676470588235,0.2940848487344655,0.9193181818181818,148.92465372686274,0.9692307692307692,0.9354838709677419,0.5,0.7454545454545455,0.3090909090909091,0.9636363636363636,0.9355670103092784,0.7909090909090909,0.9390243902439024,0.5050505050505051,0.14545454545454545,0.9090909090909091,0.9984583761562179
11,B,0.0001,0.09611518449804547,0.9746033281733746,0.37685935793359293,0.8837826797385621,0.2724080347202041,0.9252840909090909,157.42845318000764,0.9743589743589743,0.9139784946236559,0.5121951219512195,0.7636363636363637,0.38181818181818183,0.9636363636363636,0.9536082474226805,0.8363636363636363,0.9512195121951219,0.5151515151515151,0.14545454545454545,0.9090909090909091,0.9984583761562179
12,B,0.0001,0.0886092552188611,0.9755224458204335,0.3993183793439195,0.8800040849673203,0.2663062499328093,0.9264204545454545,148.6236793929711,0.9769230769230769,0.9354838709677419,0.5121951219512195,0.7636363636363637,0.36363636363636365,0.9454545454545454,0.961340206185567,0.8363636363636363,0.9512195121951219,0.5151515151515151,0.14545454545454545,0.9090909090909091,0.9984583761562179
13,B,0.0001,0.08077611151113875,0.9776993034055728,0.3965199346976732,0.8823018790849673,0.26958553303371774,0.9275568181818182,148.45821047201753,0.9743589743589743,0.946236559139785,0.5,0.7909090909090909,0.36363636363636365,0.9454545454545454,0.9587628865979382,0.8454545454545455,0.9634146341463414,0.5252525252525253,0.14545454545454545,0.9090909090909091,0.9984583761562179
14,B,0.0001,0.0724469423553569,0.9812306501547987,0.4297776156975553,0.8766339869281046,0.261816046861085,0.9306818181818182,149.39764709514566,0.9769230769230769,0.9354838709677419,0.524390243902439,0.8181818181818182,0.45454545454545453,0.9454545454545454,0.9587628865979382,0.8727272727272727,0.9634146341463414,0.5050505050505051,0.14545454545454545,0.9090909090909091,0.9984583761562179
15,B,0.0001,0.0713042784107405,0.9810371517027864,0.4374386217274697,0.8782679738562091,0.2559335700490258,0.9318181818181818,147.95212390995584,0.9794871794871794,0.9247311827956989,0.524390243902439,0.8363636363636363,0.43636363636363634,0.9636363636363636,0.9587628865979382,0.8727272727272727,0.9512195121951219,0.5353535353535354,0.14545454545454545,0.9090909090909091,0.9984583761562179
16,B,0.0001,0.06621384604087233,0.9825851393188855,0.4625755941458777,0.8720894607843137,0.25198263742706994,0.93125,148.0458627489861,0.9794871794871794,0.989247311827957,0.524390243902439,0.8,0.36363636363636365,0.9454545454545454,0.961340206185567,0.8727272727272727,0.9512195121951219,0.5353535353535354,0.14545454545454545,0.9090909090909091,0.9984583761562179
17,B,0.0001,0.06067975308463531,0.9836010061919505,0.4478091735855427,0.8739276960784313,0.24865520068190314,0.9321022727272728,148.47227341099642,0.9794871794871794,0.978494623655914,0.5121951219512195,0.8181818181818182,0.4727272727272727,0.9454545454545454,0.9587628865979382,0.8272727272727273,0.9512195121951219,0.5656565656565656,0.14545454545454545,0.9090909090909091,0.9984583761562179
18,B,0.0001,0.05769775685747572,0.9842298761609907,0.44736365150976803,0.877859477124183,0.23933443108742888,0.9352272727272727,148.33865919709206,0.9794871794871794,0.989247311827957,0.5487804878048781,0.8363636363636363,0.4727272727272727,0.9818181818181818,0.9587628865979382,0.8636363636363636,0.9512195121951219,0.5555555555555556,0.14545454545454545,0.9090909090909091,0.9984583761562179
19,B,0.0001,0.05525937993021757,0.9847136222910217,0.4503527159735658,0.8777062908496732,0.23999244259162383,0.9321022727272728,151.8367315318901,0.982051282051282,0.9354838709677419,0.4878048780487805,0.8454545454545455,0.41818181818181815,0.9272727272727272,0.9561855670103093,0.8636363636363636,0.9512195121951219,0.5858585858585859,0.16363636363636364,0.9090909090909091,0.9984583761562179
20,B,0.0001,0.051429922486318065,0.9865034829721362,0.46776961866352296,0.8713235294117647,0.23320122774351726,0.9355113636363637,149.09819388203323,0.9794871794871794,0.9354838709677419,0.573170731707317,0.8545454545454545,0.509090909090909,0.9636363636363636,0.961340206185567,0.8636363636363636,0.9512195121951219,0.5555555555555556,0.14545454545454545,0.9090909090909091,0.9984583761562179
21,B,0.0001,0.048153201106578204,0.9879063467492261,0.46042197606727187,0.8787785947712419,0.2329575078053908,0.9338068181818182,147.5387981790118,0.9794871794871794,0.9354838709677419,0.5365853658536586,0.8272727272727273,0.45454545454545453,0.9636363636363636,0.961340206185567,0.8545454545454545,0.9512195121951219,0.5959595959595959,0.14545454545454545,0.9090909090909091,0.9984583761562179
22,B,0.0001,0.04549583168080417,0.9879547213622291,0.48260634407108904,0.8726511437908496,0.23886554945598948,0.930965909090909,151.99455263186246,0.9794871794871794,0.9247311827956989,0.5,0.8363636363636363,0.4,0.9272727272727272,0.961340206185567,0.8636363636363636,0.9512195121951219,0.5656565656565656,0.14545454545454545,0.9090909090909091,0.9984583761562179
23,B,0.0001,0.043346522517946344,0.9893092105263158,0.48187824966860754,0.8728553921568627,0.24442358125339855,0.93125,151.13947484409437,0.982051282051282,0.8924731182795699,0.4878048780487805,0.8545454545454545,0.4,0.9272727272727272,0.961340206185567,0.8363636363636363,0.9512195121951219,0.6060606060606061,0.16363636363636364,0.9090909090909091,0.9984583761562179
24,B,0.0001,0.04406120600654591,0.9887287151702786,0.4782574295121081,0.8721915849673203,0.23081031705845487,0.9360795454545454,148.99141671904363,0.9794871794871794,0.978494623655914,0.524390243902439,0.8363636363636363,0.5272727272727272,0.9636363636363636,0.961340206185567,0.8727272727272727,0.9634146341463414,0.5656565656565656,0.14545454545454545,0.9090909090909091,0.9984583761562179
25,B,0.0001,0.03967195474499427,0.989454334365325,0.49418170219348145,0.8729575163398693,0.2309136721898209,0.9352272727272727,151.05942212510854,0.982051282051282,0.946236559139785,0.5121951219512195,0.8272727272727273,0.4727272727272727,0.9454545454545454,0.9690721649484536,0.8545454545454545,0.9634146341463414,0.6060606060606061,0.14545454545454545,0.9090909090909091,0.9984583761562179
26,B,0.0001,0.03724882467188541,0.9904702012383901,0.48013420344567764,0.8719362745098039,0.22887152731418609,0.9375,148.10211820108816,0.982051282051282,0.978494623655914,0.5365853658536586,0.8454545454545455,0.6181818181818182,0.9090909090909091,0.961340206185567,0.8454545454545455,0.9512195121951219,0.6060606060606061,0.14545454545454545,0.9090909090909091,0.9984583761562179
27,B,0.0001,0.036315093323697936,0.9908571981424149,0.5138762098511839,0.8687193627450981,0.229965413632718,0.9340909090909091,151.08527617296204,0.9794871794871794,0.967741935483871,0.5121951219512195,0.8454545454545455,0.509090909090909,0.9454545454545454,0.9587628865979382,0.8090909090909091,0.9512195121951219,0.6161616161616161,0.14545454545454545,0.9090909090909091,0.9984583761562179
