epoch,phase,lr,train_loss,train_acc,synth_val_loss,synth_val_acc,real_val_loss,real_val_acc,epoch_time_s,real_val_acc_wP,real_val_acc_wR,real_val_acc_wN,real_val_acc_wB,real_val_acc_wQ,real_val_acc_wK,real_val_acc_bP,real_val_acc_bR,real_val_acc_bN,real_val_acc_bB,real_val_acc_bQ,real_val_acc_bK,real_val_acc_empty
1,A,0.001,0.9790981003189972,0.8312209752321982,0.280181899009382,0.8850081699346405,0.6807438037612221,0.79375,217.28437240282074,0.7512820512820513,0.6989247311827957,0.18292682926829268,0.20909090909090908,0.0,0.4,0.865979381443299,0.5818181818181818,0.4634146341463415,0.2222222222222222,0.34545454545454546,0.6909090909090909,0.9552929085303186
2,A,0.001,0.5095369482972304,0.8925599845201239,0.3044380885518454,0.8780637254901961,0.5658716667782177,0.834375,117.21952612372115,0.8435897435897436,0.8494623655913979,0.3048780487804878,0.24545454545454545,0.14545454545454545,0.8909090909090909,0.9020618556701031,0.5727272727272728,0.6097560975609756,0.36363636363636365,0.16363636363636364,0.8909090909090909,0.9573484069886947
3,A,0.001,0.41974385105788525,0.9120549535603715,0.3764912650670881,0.8540645424836601,0.540608630397103,0.85,117.20653842901811,0.8538461538461538,0.9139784946236559,0.47560975609756095,0.42727272727272725,0.2727272727272727,0.8727272727272727,0.865979381443299,0.7,0.7317073170731707,0.35353535353535354,0.09090909090909091,0.8727272727272727,0.9578622816032888
4,A,0.001,0.3774127095199591,0.9199400154798761,0.45713798830809155,0.8288398692810458,0.5165374544533816,0.8545454545454545,117.07097108103335,0.8717948717948718,0.8494623655913979,0.4634146341463415,0.3181818181818182,0.2545454545454545,0.9454545454545454,0.8685567010309279,0.7,0.7560975609756098,0.31313131313131315,0.14545454545454545,0.8909090909090909,0.9691675231243576
5,A,0.001,0.3560450283735529,0.9250677244582043,0.4415123429319827,0.8383884803921569,0.521484331109307,0.8514204545454546,117.1761292531155,0.8846153846153846,0.8709677419354839,0.4634146341463415,0.44545454545454544,0.41818181818181815,0.8909090909090909,0.8067010309278351,0.6545454545454545,0.7439024390243902,0.47474747474747475,0.05454545454545454,0.8181818181818182,0.961459403905447
6,B,0.0001,0.2758547023469265,0.9430147058823529,0.41885487922753384,0.8589665032679739,0.3620594330809333,0.9068181818181819,118.52891597291455,0.9384615384615385,0.9354838709677419,0.43902439024390244,0.6181818181818182,0.6,0.9272727272727272,0.9226804123711341,0.8636363636363636,0.8902439024390244,0.47474747474747475,0.09090909090909091,0.8909090909090909,0.9886947584789312
7,B,0.0001,0.19978925208604373,0.9609133126934984,0.39958125971306385,0.8672896241830066,0.3290899471803145,0.9085227272727273,118.33844884485006,0.9487179487179487,0.8924731182795699,0.4878048780487805,0.6,0.4727272727272727,0.9636363636363636,0.9020618556701031,0.8090909090909091,0.926829268292683,0.5050505050505051,0.12727272727272726,0.9272727272727272,0.9953751284686536
8,B,0.0001,0.16721720822824412,0.9672987616099071,0.42224567580749006,0.8663705065359477,0.3017414480447769,0.9230113636363636,118.10683504119515,0.9615384615384616,0.956989247311828,0.524390243902439,0.7272727272727273,0.6181818181818182,0.9636363636363636,0.9252577319587629,0.8,0.9512195121951219,0.5050505050505051,0.14545454545454545,0.9090909090909091,0.9979445015416238
9,B,0.0001,0.1419564404008743,0.9718943498452013,0.43338176247730753,0.870046977124183,0.29040261114185506,0.9264204545454545,118.16596242692322,0.9692307692307692,0.9032258064516129,0.4878048780487805,0.7545454545454545,0.5272727272727272,0.9636363636363636,0.9510309278350515,0.8636363636363636,0.9390243902439024,0.5151515151515151,0.16363636363636364,0.9090909090909091,0.9984583761562179
10,B,0.0001,0.11979323935524874,0.9776509287925697,0.4045041877703339,0.8764297385620915,0.2809336667711085,0.9261363636363636,118.01209374982864,0.9794871794871794,0.9354838709677419,0.5,0.7818181818181819,0.509090909090909,0.9636363636363636,0.9355670103092784,0.7909090909090909,0.9512195121951219,0.5353535353535354,0.16363636363636364,0.9090909090909091,0.9984583761562179
11,B,0.0001,0.10710802159326918,0.9803599071207431,0.4317779226922521,0.8748468137254902,0.25732401026920837,0.9326704545454545,117.99779471382499,0.9769230769230769,0.9354838709677419,0.5121951219512195,0.8,0.6909090909090909,0.9454545454545454,0.9510309278350515,0.8454545454545455,0.9634146341463414,0.5252525252525253,0.14545454545454545,0.9272727272727272,0.9984583761562179
12,B,0.0001,0.09753903336303983,0.9814241486068112,0.45429717481525894,0.8708639705882353,0.2541764599355784,0.9335227272727272,118.04688226105645,0.9794871794871794,0.956989247311828,0.5121951219512195,0.8181818181818182,0.6363636363636364,0.9272727272727272,0.9587628865979382,0.8181818181818182,0.9512195121951219,0.5555555555555556,0.14545454545454545,0.9272727272727272,0.9984583761562179
13,B,0.0001,0.08635610365957576,0.9838428792569659,0.4682514684067832,0.8710171568627451,0.26123778501694855,0.9335227272727272,117.92027057800442,0.9769230769230769,0.967741935483871,0.4878048780487805,0.8363636363636363,0.5454545454545454,0.9454545454545454,0.9639175257731959,0.8545454545454545,0.9634146341463414,0.5454545454545454,0.12727272727272726,0.9272727272727272,0.9979445015416238
14,B,0.0001,0.07610736785877507,0.9862132352941176,0.4994209551441124,0.8659620098039216,0.254577580771663,0.9346590909090909,118.12637149589136,0.9769230769230769,0.956989247311828,0.524390243902439,0.8181818181818182,0.6727272727272727,0.9272727272727272,0.9561855670103093,0.8727272727272727,0.9634146341463414,0.5252525252525253,0.12727272727272726,0.9272727272727272,0.9984583761562179
15,B,0.0001,0.07495641749894287,0.9861164860681114,0.5093687714801894,0.8680044934640523,0.2456814513287761,0.9372159090909091,117.79373206011951,0.982051282051282,0.967741935483871,0.5121951219512195,0.8363636363636363,0.7090909090909091,0.9454545454545454,0.961340206185567,0.8636363636363636,0.9512195121951219,0.5353535353535354,0.14545454545454545,0.9272727272727272,0.9984583761562179
16,B,0.0001,0.0699990826310019,0.9868421052631579,0.539346312824028,0.8612132352941176,0.24561744691296059,0.9346590909090909,117.82237663818523,0.982051282051282,0.989247311827957,0.524390243902439,0.7909090909090909,0.5818181818181818,0.9272727272727272,0.9639175257731959,0.8545454545454545,0.9512195121951219,0.5454545454545454,0.14545454545454545,0.9272727272727272,0.9984583761562179
17,B,0.0001,0.062396681236085876,0.9882933436532507,0.5266951965350731,0.8622855392156863,0.24461643810976635,0.9357954545454545,117.99309714976698,0.9794871794871794,0.967741935483871,0.5,0.8454545454545455,0.6545454545454545,0.9454545454545454,0.961340206185567,0.8181818181818182,0.9512195121951219,0.5757575757575758,0.14545454545454545,0.9272727272727272,0.9984583761562179
18,B,0.0001,0.059486342892454414,0.9895027089783281,0.531598395576664,0.8666258169934641,0.23424023308537223,0.9397727272727273,118.03553394973278,0.982051282051282,0.989247311827957,0.573170731707317,0.8363636363636363,0.6727272727272727,0.9454545454545454,0.9639175257731959,0.8636363636363636,0.9512195121951219,0.5757575757575758,0.12727272727272726,0.9272727272727272,0.9984583761562179
19,B,0.0001,0.05679858972869191,0.9892124613003096,0.5280024024103981,0.8668300653594772,0.23899641700766303,0.9352272727272727,118.22808997100219,0.982051282051282,0.956989247311828,0.4878048780487805,0.8363636363636363,0.6181818181818182,0.9090909090909091,0.961340206185567,0.8636363636363636,0.9634146341463414,0.5757575757575758,0.12727272727272726,0.9090909090909091,0.9984583761562179
20,B,0.0001,0.05275433643104007,0.9900348297213623,0.5482484096405553,0.8597324346405228,0.23130966804244302,0.9409090909090909,118.12111498881131,0.982051282051282,0.967741935483871,0.6097560975609756,0.8727272727272727,0.6727272727272727,0.9454545454545454,0.9587628865979382,0.8636363636363636,0.9634146341463414,0.5757575757575758,0.12727272727272726,0.9272727272727272,0.9984583761562179
21,B,0.0001,0.0475744018633922,0.9915344427244582,0.5419292144623458,0.8671875,0.23150263029065998,0.9375,118.22147319186479,0.982051282051282,0.956989247311828,0.5365853658536586,0.8454545454545455,0.6727272727272727,0.9272727272727272,0.9639175257731959,0.8363636363636363,0.9634146341463414,0.5858585858585859,0.12727272727272726,0.9090909090909091,0.9984583761562179
22,B,0.0001,0.044966215484749654,0.9920665634674922,0.5635612034330181,0.8613153594771242,0.2361711979589679,0.9366477272727273,118.12501437123865,0.982051282051282,0.946236559139785,0.5,0.8363636363636363,0.6909090909090909,0.8909090909090909,0.9664948453608248,0.8545454545454545,0.9512195121951219,0.5858585858585859,0.12727272727272726,0.9272727272727272,0.9984583761562179
23,B,0.0001,0.04325504886813969,0.992453560371517,0.5586734481301963,0.8619281045751634,0.2427732674912973,0.9329545454545455,118.0581791899167,0.982051282051282,0.9032258064516129,0.4878048780487805,0.8454545454545455,0.6545454545454545,0.9090909090909091,0.961340206185567,0.7818181818181819,0.9512195121951219,0.6060606060606061,0.16363636363636364,0.8909090909090909,0.9984583761562179
24,B,0.0001,0.04315785745637428,0.9922600619195047,0.5633249793177336,0.8607536764705882,0.23576135459271344,0.9392045454545455,117.93217908404768,0.982051282051282,0.967741935483871,0.5609756097560976,0.8454545454545455,0.7090909090909091,0.9272727272727272,0.961340206185567,0.8727272727272727,0.9634146341463414,0.5555555555555556,0.12727272727272726,0.9272727272727272,0.9984583761562179
25,B,0.0001,0.03795179172026876,0.9932759287925697,0.5801696383388214,0.8606515522875817,0.2344340558079156,0.9372159090909091,118.11736925970763,0.982051282051282,0.956989247311828,0.5,0.8454545454545455,0.6545454545454545,0.9272727272727272,0.9664948453608248,0.8181818181818182,0.9634146341463414,0.6161616161616161,0.14545454545454545,0.9090909090909091,0.9984583761562179
26,B,0.0001,0.03599633248890505,0.9937113003095975,0.57363950105664,0.8588133169934641,0.22891522070223635,0.9389204545454546,117.89461608091369,0.982051282051282,0.978494623655914,0.5609756097560976,0.8454545454545455,0.7272727272727273,0.8727272727272727,0.9587628865979382,0.8272727272727273,0.9634146341463414,0.6060606060606061,0.14545454545454545,0.9272727272727272,0.9984583761562179
