epoch,phase,lr,train_loss,train_acc,synth_val_loss,synth_val_acc,real_val_loss,real_val_acc,epoch_time_s,real_val_acc_wP,real_val_acc_wR,real_val_acc_wN,real_val_acc_wB,real_val_acc_wQ,real_val_acc_wK,real_val_acc_bP,real_val_acc_bR,real_val_acc_bN,real_val_acc_bB,real_val_acc_bQ,real_val_acc_bK,real_val_acc_empty
1,A,0.001,0.8801113154866009,0.8313660990712074,0.2799782107151996,0.8848039215686274,0.7190604914318431,0.7809659090909091,216.38917462108657,0.7512820512820513,0.6021505376344086,0.17073170731707318,0.17272727272727273,0.0,0.2545454545454545,0.8608247422680413,0.6090909090909091,0.17073170731707318,0.2222222222222222,0.36363636363636365,0.6181818181818182,0.9568345323741008
2,A,0.001,0.4636616873159866,0.8886900154798761,0.3016944980260983,0.877859477124183,0.5778818325562911,0.8278409090909091,116.954201255925,0.8512820512820513,0.7849462365591398,0.23170731707317074,0.21818181818181817,0.09090909090909091,0.7818181818181819,0.8994845360824743,0.5727272727272728,0.4878048780487805,0.3333333333333333,0.2909090909090909,0.8545454545454545,0.9609455292908531
3,A,0.001,0.3777732056314731,0.9079431114551083,0.3629220179434306,0.8582005718954249,0.5431371390819549,0.8474431818181818,116.89680367009714,0.8641025641025641,0.9139784946236559,0.43902439024390244,0.34545454545454546,0.10909090909090909,0.8181818181818182,0.8788659793814433,0.7272727272727273,0.6341463414634146,0.3434343434343434,0.05454545454545454,0.9272727272727272,0.9635149023638232
4,A,0.001,0.33865324052587015,0.9153444272445821,0.4479817892942164,0.8309334150326797,0.5187454478307204,0.8491477272727272,117.03406386030838,0.8743589743589744,0.8494623655913979,0.45121951219512196,0.2636363636363636,0.07272727272727272,0.9454545454545454,0.8582474226804123,0.7090909090909091,0.7195121951219512,0.2828282828282828,0.12727272727272726,0.9090909090909091,0.9722507708119219
5,A,0.001,0.31757805030504616,0.9216815015479877,0.4263201132903691,0.8408394607843137,0.5201800021258267,0.8505681818181818,116.94305084971711,0.8846153846153846,0.8924731182795699,0.4634146341463415,0.4,0.3090909090909091,0.9272727272727272,0.8221649484536082,0.6363636363636364,0.6829268292682927,0.45454545454545453,0.05454545454545454,0.8727272727272727,0.9635149023638232
6,B,0.0001,0.2505187290856159,0.9396284829721362,0.4012024767842947,0.861468545751634,0.3695580108599229,0.9025568181818182,118.05557987792417,0.9384615384615385,0.9354838709677419,0.43902439024390244,0.5272727272727272,0.5818181818181818,0.9272727272727272,0.9252577319587629,0.8636363636363636,0.8536585365853658,0.42424242424242425,0.07272727272727272,0.9090909090909091,0.9902363823227133
7,B,0.0001,0.1852038761675819,0.9580592105263158,0.37800366911136246,0.8716299019607843,0.3347864113070748,0.9096590909090909,118.00651488406584,0.9487179487179487,0.9139784946236559,0.4878048780487805,0.5818181818181818,0.4727272727272727,0.9636363636363636,0.9097938144329897,0.8272727272727273,0.9146341463414634,0.5050505050505051,0.10909090909090909,0.9272727272727272,0.9958890030832477
8,B,0.0001,0.15603986828827268,0.9640576625386997,0.39932813198348277,0.8701491013071896,0.307142753357237,0.9207386363636364,117.75777275394648,0.958974358974359,0.978494623655914,0.5,0.7090909090909091,0.5272727272727272,0.9636363636363636,0.9226804123711341,0.8272727272727273,0.9390243902439024,0.48484848484848486,0.14545454545454545,0.9090909090909091,0.9984583761562179
9,B,0.0001,0.13397619846758457,0.969233746130031,0.4049227262293202,0.8746425653594772,0.2966991507194259,0.9230113636363636,117.49455749196932,0.9666666666666667,0.9247311827956989,0.4878048780487805,0.7363636363636363,0.45454545454545453,0.9636363636363636,0.9510309278350515,0.8545454545454545,0.9146341463414634,0.48484848484848486,0.14545454545454545,0.9090909090909091,0.9984583761562179
10,B,0.0001,0.1140726582138531,0.9751838235294118,0.37668849953931144,0.8812806372549019,0.2858546797524799,0.9235795454545455,117.87787761818618,0.9769230769230769,0.9354838709677419,0.5,0.7818181818181819,0.45454545454545453,0.9636363636363636,0.9329896907216495,0.7818181818181819,0.9512195121951219,0.5252525252525253,0.14545454545454545,0.9090909090909091,0.9979445015416238
