epoch,phase,lr,train_loss,train_acc,synth_val_loss,synth_val_acc,real_val_loss,real_val_acc,epoch_time_s,real_val_acc_wP,real_val_acc_wR,real_val_acc_wN,real_val_acc_wB,real_val_acc_wQ,real_val_acc_wK,real_val_acc_bP,real_val_acc_bR,real_val_acc_bN,real_val_acc_bB,real_val_acc_bQ,real_val_acc_bK,real_val_acc_empty
11,combined,0.0001,0.08746356655836106,0.97371,0.07030916892089485,0.9777879901960784,0.21294301981953057,0.9366477272727273,371.6531690249685,0.982051282051282,0.967741935483871,0.6097560975609756,0.8181818181818182,0.6545454545454545,0.9818181818181818,0.9587628865979382,0.7454545454545455,0.8414634146341463,0.7070707070707071,0.16363636363636364,0.9272727272727272,0.9974306269270298
12,combined,0.0001,0.07946800187706947,0.97611,0.06554218447840243,0.9792177287581699,0.2037850124253468,0.9357954545454545,371.05641554505564,0.982051282051282,0.978494623655914,0.6829268292682927,0.8545454545454545,0.45454545454545453,0.9818181818181818,0.9587628865979382,0.7727272727272727,0.7926829268292683,0.6767676767676768,0.18181818181818182,0.9272727272727272,0.9974306269270298
13,combined,0.0001,0.07506694769650697,0.97701,0.05760974438367959,0.9827410130718954,0.21036647537892514,0.9400568181818182,371.5793618329335,0.9846153846153847,0.967741935483871,0.6463414634146342,0.8272727272727273,0.509090909090909,0.9818181818181818,0.9716494845360825,0.8181818181818182,0.9146341463414634,0.6666666666666666,0.14545454545454545,0.9272727272727272,0.9979445015416238
14,combined,0.0001,0.06933556905537844,0.97902,0.05192829272861964,0.9841707516339869,0.2026545711877671,0.9409090909090909,371.85819458798505,0.982051282051282,0.978494623655914,0.6707317073170732,0.8545454545454545,0.4909090909090909,0.9818181818181818,0.9510309278350515,0.7545454545454545,0.9146341463414634,0.7878787878787878,0.18181818181818182,0.9272727272727272,0.9979445015416238
15,combined,0.0001,0.06543481287360191,0.98017,0.04835055401134822,0.985702614379085,0.1956331125714562,0.940625,371.2977886181325,0.982051282051282,0.978494623655914,0.6585365853658537,0.8636363636363636,0.5454545454545454,0.9818181818181818,0.9536082474226805,0.8,0.9024390243902439,0.7070707070707071,0.18181818181818182,0.9090909090909091,0.9979445015416238
16,combined,0.0001,0.061313788525015116,0.98131,0.04527279570260469,0.9866727941176471,0.19478015540675683,0.9417613636363636,371.76577694993466,0.9794871794871794,0.978494623655914,0.6829268292682927,0.8636363636363636,0.5818181818181818,0.9818181818181818,0.961340206185567,0.8272727272727273,0.8658536585365854,0.6666666666666666,0.18181818181818182,0.9272727272727272,0.9984583761562179
17,combined,0.0001,0.0534700559476018,0.98387,0.0411845428573905,0.9874897875816994,0.19450464163991538,0.9431818181818182,371.5830325919669,0.9846153846153847,0.967741935483871,0.6341463414634146,0.9,0.6181818181818182,0.9636363636363636,0.9510309278350515,0.8090909090909091,0.8780487804878049,0.7575757575757576,0.2,0.9090909090909091,0.9979445015416238
18,combined,0.0001,0.053914517802074555,0.98421,0.03880847878510656,0.9877450980392157,0.1958587883040309,0.9420454545454545,372.3103926689364,0.982051282051282,0.967741935483871,0.6585365853658537,0.8636363636363636,0.6363636363636364,0.9818181818181818,0.9536082474226805,0.8272727272727273,0.9146341463414634,0.6767676767676768,0.16363636363636364,0.9272727272727272,0.9979445015416238
19,combined,0.0001,0.05108684016630054,0.98493,0.03532757993378171,0.9888174019607843,0.19448199834335933,0.9434659090909091,371.3103252449073,0.9846153846153847,0.967741935483871,0.6463414634146342,0.8818181818181818,0.6181818181818182,0.9818181818181818,0.9690721649484536,0.8272727272727273,0.8780487804878049,0.6767676767676768,0.18181818181818182,0.9272727272727272,0.9979445015416238
20,combined,0.0001,0.04961754830896854,0.98524,0.03194321418984556,0.9897365196078431,0.19533793904225935,0.9446022727272727,370.446120724082,0.9846153846153847,0.989247311827957,0.6463414634146342,0.8727272727272727,0.7090909090909091,0.9818181818181818,0.9587628865979382,0.8090909090909091,0.9146341463414634,0.7070707070707071,0.16363636363636364,0.9272727272727272,0.9974306269270298
21,combined,0.0001,0.04724100237235427,0.98589,0.032163968299868596,0.990093954248366,0.19399397918446498,0.9446022727272727,371.31916482700035,0.9846153846153847,0.989247311827957,0.6341463414634146,0.9,0.6181818181818182,0.9818181818181818,0.9458762886597938,0.8090909090909091,0.9390243902439024,0.7474747474747475,0.2,0.9272727272727272,0.9974306269270298
22,combined,0.0001,0.042807642161548136,0.98716,0.029687778925708817,0.9909620098039216,0.1883780651133169,0.9460227272727273,371.3031762710307,0.9846153846153847,0.967741935483871,0.6707317073170732,0.8727272727272727,0.6,0.9818181818181818,0.9639175257731959,0.8454545454545455,0.9390243902439024,0.696969696969697,0.21818181818181817,0.9272727272727272,0.9979445015416238
23,combined,0.0001,0.04035203286550939,0.98818,0.027185588511273118,0.9914726307189542,0.1948247561400587,0.94375,371.1502579480875,0.9871794871794872,0.978494623655914,0.6829268292682927,0.8727272727272727,0.45454545454545453,0.9818181818181818,0.9561855670103093,0.8454545454545455,0.9512195121951219,0.7272727272727273,0.18181818181818182,0.9090909090909091,0.9974306269270298
24,combined,0.0001,0.040363624321222306,0.98828,0.02597663754420781,0.9920853758169934,0.1843240502205762,0.9505681818181818,371.0258716379758,0.9846153846153847,0.978494623655914,0.7439024390243902,0.8636363636363636,0.8,0.9818181818181818,0.9716494845360825,0.8545454545454545,0.9512195121951219,0.6868686868686869,0.14545454545454545,0.9272727272727272,0.9974306269270298
25,combined,0.0001,0.03718480162076652,0.989,0.025143125090478717,0.9920853758169934,0.1855330694805492,0.9517045454545454,371.1163149618078,0.9846153846153847,0.989247311827957,0.6829268292682927,0.8818181818181818,0.8181818181818182,0.9818181818181818,0.9536082474226805,0.8818181818181818,0.9512195121951219,0.7676767676767676,0.14545454545454545,0.9272727272727272,0.9979445015416238
26,combined,0.0001,0.035186700823009016,0.98939,0.022861068897874526,0.9929023692810458,0.1831060001287948,0.9497159090909091,370.83189942105673,0.9846153846153847,0.978494623655914,0.6585365853658537,0.8727272727272727,0.6909090909090909,0.9818181818181818,0.9716494845360825,0.8818181818181818,0.9390243902439024,0.7070707070707071,0.23636363636363636,0.9272727272727272,0.9974306269270298
27,combined,0.0001,0.03460652215309441,0.98987,0.02199608391998077,0.9928002450980392,0.18889301988211546,0.9491477272727272,371.3645028672181,0.9846153846153847,0.967741935483871,0.6463414634146342,0.8636363636363636,0.6727272727272727,0.9818181818181818,0.9664948453608248,0.8727272727272727,0.9390243902439024,0.7373737373737373,0.2727272727272727,0.9272727272727272,0.9974306269270298
28,combined,0.0001,0.03361865365497768,0.99029,0.02063249388937549,0.9941278594771242,0.19420908272943713,0.9488636363636364,371.2240312839858,0.9871794871794872,0.967741935483871,0.6463414634146342,0.8909090909090909,0.6545454545454545,0.9818181818181818,0.9639175257731959,0.8636363636363636,0.9146341463414634,0.7474747474747475,0.2545454545454545,0.9272727272727272,0.9974306269270298
29,combined,0.0001,0.03251761577665806,0.99068,0.019358676166982797,0.9940257352941176,0.19138765226710927,0.946875,370.82670357101597,0.9846153846153847,0.967741935483871,0.6463414634146342,0.8909090909090909,0.6363636363636364,0.9818181818181818,0.9690721649484536,0.8636363636363636,0.926829268292683,0.6868686868686869,0.21818181818181817,0.9272727272727272,0.9974306269270298
30,combined,0.0001,0.030938570788688956,0.99103,0.02005845982238218,0.994281045751634,0.19211536063389345,0.9474431818181818,370.4516211829614,0.9846153846153847,0.978494623655914,0.6585365853658537,0.8727272727272727,0.6545454545454545,0.9818181818181818,0.9639175257731959,0.8818181818181818,0.9146341463414634,0.696969696969697,0.21818181818181817,0.9272727272727272,0.9979445015416238
